"[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[20.2589248576, 3.552713678800501e-15], [20.2589248576, 49.95787229289999], [10.1294624288, 67.502615873], [-10.1294624288, 67.502615873], [-62.526891118199984, 67.502615873], [-82.78581597579998, 67.502615873], [-92.91527840459997, 49.95787229289999], [-92.91527840459997, 0.0], [-82.78581597579998, -17.5447435801], [-62.526891118199984, -17.5447435801], [-60.26605147979999, -17.5447435801], [-40.00712662219999, -17.5447435801], [-33.33985663205406, -6.921210942653573], [-27.206357204100005, -17.544743580099972], [-10.129462428800014, -17.544743580099972], [-6.9474323465000065, -17.544743580099972], [10.129462428799984, -17.544743580099972]]"
"[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[30.3883872864, -17.5447435801], [40.5178497152, 0.0], [50.647312144, 17.5447435801], [40.5178497152, 35.089487160199994], [30.3883872864, 52.6342307403], [10.1294624288, 52.6342307403], [-10.1294624288, 52.6342307403], [-20.2589248576, 35.08948716020001], [-30.3883872864, 17.544743580100008], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]"
"[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[30.282319616999995, -14.574848836500003], [40.411782045799995, 2.9698947435999976], [53.0338347058, 49.533601615299986], [42.90437227699999, 67.07834519539999], [22.645447419399993, 67.07834519539999], [2.4925902311999977, 64.1084504519], [-7.6368721976000025, 46.563706871799994], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]"
"[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[3.765402264097716, -21.79690606412011], [16.387454924097714, 24.766800807679893], [16.387454924097714, 74.72467310057988], [-56.268898622902285, 74.72467310057988], [-76.42175581110227, 71.75477835697987], [-89.04380847110228, 25.191071485279878], [-89.04380847110228, -24.766800807620108], [-66.52404397510229, -24.766800807620108], [-46.371186786902285, -21.79690606412011], [-40.38327920883166, -12.255859776859474], [-33.46434969940229, -24.766800807620108], [-16.387454924102283, -24.766800807620108]]"
"[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[3.8714699334977176, -24.766800807620108], [24.024327121697713, -21.79690606412011], [34.153789550497706, -4.252162484020108], [46.7758422104977, 42.3115443877799], [36.6463797816977, 59.8562879678799], [16.387454924097714, 59.8562879678799], [-3.7654022641022813, 56.88639322427989], [-13.894864692902292, 39.34164964417989], [-26.51691735290229, -7.222057227520111], [-16.38745492410228, -24.766800807620108]]"
"[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[3.765402264097716, -21.79690606412011], [23.918259452297708, -18.827011320520107], [36.54031211229771, 27.736695551179892], [49.16236477229771, 74.30040242297989], [29.009507584097708, 71.3305076794799], [8.856650395897713, 68.36061293587989], [-3.7654022641022813, 21.79690606407989], [-16.387454924102276, -24.76680080772011]]"
"[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[-14.257033336537724, -22.692296026577427], [18.802660939162273, -22.692296026577427], [35.87955571446228, -22.692296026577427], [35.87955571446228, 27.265576266322572], [35.87955571446228, 77.22344855922258], [13.359791218462284, 77.22344855922258], [-19.699903057237712, 77.22344855922258], [-36.77679783253769, 77.22344855922258], [-59.29656232853768, 77.22344855922258], [-92.35625660423767, 77.22344855922258], [-109.43315137953769, 77.22344855922258], [-109.43315137953769, 27.265576266322572], [-109.43315137953769, -22.692296026577427], [-86.91338688353773, -22.692296026577427], [-53.85369260783772, -22.692296026577427], [-36.77679783253772, -22.692296026577427]]"
"[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[-16.517872974937717, -22.692296026577427], [35.87955571446228, -22.692296026577427], [56.138480572062285, -22.692296026577427], [66.26794300086229, -5.147552446477427], [66.26794300086229, 44.81031984642257], [56.13848057206227, 62.35506342652258], [35.87955571446228, 62.35506342652258], [33.61871607606228, 62.35506342652258], [13.359791218462284, 62.35506342652258], [6.692521228316352, 51.731530789076146], [0.5590218003622809, 62.35506342652258], [-16.51787297493772, 62.35506342652258], [-19.699903057237716, 62.35506342652258], [-36.77679783253772, 62.35506342652258], [-46.906260261337714, 44.81031984642257], [-46.906260261337714, -5.14755244647743], [-36.77679783253772, -22.692296026577427]]"
"[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[35.87955571446228, -22.692296026577427], [56.03241290266228, -19.722401282977426], [68.6544655626623, 26.841305588722573], [68.6544655626623, 76.79917788162257], [46.134701066662295, 76.79917788162257], [25.981843878462293, 73.82928313812258], [19.993936300391667, 64.28823685086195], [13.075006790962298, 76.79917788162258], [-4.001887984337706, 76.79917788162258], [-24.154745172537712, 73.82928313812258], [-36.77679783253772, 27.265576266322572], [-36.77679783253772, -22.692296026577427]]"
"[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[20.2589248576, 3.552713678800501e-15], [20.2589248576, 49.95787229289999], [10.1294624288, 67.502615873], [-10.1294624288, 67.502615873], [-62.526891118199984, 67.502615873], [-82.78581597579998, 67.502615873], [-92.91527840459997, 49.95787229289999], [-92.91527840459997, 0.0], [-82.78581597579998, -17.5447435801], [-62.526891118199984, -17.5447435801], [-60.26605147979999, -17.5447435801], [-40.00712662219999, -17.5447435801], [-33.33985663205406, -6.921210942653573], [-27.206357204100005, -17.544743580099972], [-10.129462428800014, -17.544743580099972], [-6.9474323465000065, -17.544743580099972], [10.129462428799984, -17.544743580099972]]"
"[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[30.3883872864, -17.5447435801], [40.5178497152, 0.0], [50.647312144, 17.5447435801], [40.5178497152, 35.089487160199994], [30.3883872864, 52.6342307403], [10.1294624288, 52.6342307403], [-10.1294624288, 52.6342307403], [-20.2589248576, 35.08948716020001], [-30.3883872864, 17.544743580100008], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]"
"[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[30.282319616999995, -14.574848836500003], [40.411782045799995, 2.9698947435999976], [53.0338347058, 49.533601615299986], [42.90437227699999, 67.07834519539999], [22.645447419399993, 67.07834519539999], [2.4925902311999977, 64.1084504519], [-7.6368721976000025, 46.563706871799994], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]"
"[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[3.765402264097716, -21.79690606412011], [16.387454924097714, 24.766800807679893], [16.387454924097714, 74.72467310057988], [-56.268898622902285, 74.72467310057988], [-76.42175581110227, 71.75477835697987], [-89.04380847110228, 25.191071485279878], [-89.04380847110228, -24.766800807620108], [-66.52404397510229, -24.766800807620108], [-46.371186786902285, -21.79690606412011], [-40.38327920883166, -12.255859776859474], [-33.46434969940229, -24.766800807620108], [-16.387454924102283, -24.766800807620108]]"
"[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[3.8714699334977176, -24.766800807620108], [24.024327121697713, -21.79690606412011], [34.153789550497706, -4.252162484020108], [46.7758422104977, 42.3115443877799], [36.6463797816977, 59.8562879678799], [16.387454924097714, 59.8562879678799], [-3.7654022641022813, 56.88639322427989], [-13.894864692902292, 39.34164964417989], [-26.51691735290229, -7.222057227520111], [-16.38745492410228, -24.766800807620108]]"
"[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[3.765402264097716, -21.79690606412011], [23.918259452297708, -18.827011320520107], [36.54031211229771, 27.736695551179892], [49.16236477229771, 74.30040242297989], [29.009507584097708, 71.3305076794799], [8.856650395897713, 68.36061293587989], [-3.7654022641022813, 21.79690606407989], [-16.387454924102276, -24.76680080772011]]"
"[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[-14.257033336537724, -22.692296026577427], [18.802660939162273, -22.692296026577427], [35.87955571446228, -22.692296026577427], [35.87955571446228, 27.265576266322572], [35.87955571446228, 77.22344855922258], [13.359791218462284, 77.22344855922258], [-19.699903057237712, 77.22344855922258], [-36.77679783253769, 77.22344855922258], [-59.29656232853768, 77.22344855922258], [-92.35625660423767, 77.22344855922258], [-109.43315137953769, 77.22344855922258], [-109.43315137953769, 27.265576266322572], [-109.43315137953769, -22.692296026577427], [-86.91338688353773, -22.692296026577427], [-53.85369260783772, -22.692296026577427], [-36.77679783253772, -22.692296026577427]]"
"[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[-16.517872974937717, -22.692296026577427], [35.87955571446228, -22.692296026577427], [56.138480572062285, -22.692296026577427], [66.26794300086229, -5.147552446477427], [66.26794300086229, 44.81031984642257], [56.13848057206227, 62.35506342652258], [35.87955571446228, 62.35506342652258], [33.61871607606228, 62.35506342652258], [13.359791218462284, 62.35506342652258], [6.692521228316352, 51.731530789076146], [0.5590218003622809, 62.35506342652258], [-16.51787297493772, 62.35506342652258], [-19.699903057237716, 62.35506342652258], [-36.77679783253772, 62.35506342652258], [-46.906260261337714, 44.81031984642257], [-46.906260261337714, -5.14755244647743], [-36.77679783253772, -22.692296026577427]]"
"[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[35.87955571446228, -22.692296026577427], [56.03241290266228, -19.722401282977426], [68.6544655626623, 26.841305588722573], [68.6544655626623, 76.79917788162257], [46.134701066662295, 76.79917788162257], [25.981843878462293, 73.82928313812258], [19.993936300391667, 64.28823685086195], [13.075006790962298, 76.79917788162258], [-4.001887984337706, 76.79917788162258], [-24.154745172537712, 73.82928313812258], [-36.77679783253772, 27.265576266322572], [-36.77679783253772, -22.692296026577427]]"
"[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[20.2589248576, 3.552713678800501e-15], [20.2589248576, 49.95787229289999], [10.1294624288, 67.502615873], [-10.1294624288, 67.502615873], [-62.526891118199984, 67.502615873], [-82.78581597579998, 67.502615873], [-92.91527840459997, 49.95787229289999], [-92.91527840459997, 0.0], [-82.78581597579998, -17.5447435801], [-62.526891118199984, -17.5447435801], [-60.26605147979999, -17.5447435801], [-40.00712662219999, -17.5447435801], [-33.33985663205406, -6.921210942653573], [-27.206357204100005, -17.544743580099972], [-10.129462428800014, -17.544743580099972], [-6.9474323465000065, -17.544743580099972], [10.129462428799984, -17.544743580099972]]"
"[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[30.3883872864, -17.5447435801], [40.5178497152, 0.0], [50.647312144, 17.5447435801], [40.5178497152, 35.089487160199994], [30.3883872864, 52.6342307403], [10.1294624288, 52.6342307403], [-10.1294624288, 52.6342307403], [-20.2589248576, 35.08948716020001], [-30.3883872864, 17.544743580100008], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]"
"[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[30.282319616999995, -14.574848836500003], [40.411782045799995, 2.9698947435999976], [53.0338347058, 49.533601615299986], [42.90437227699999, 67.07834519539999], [22.645447419399993, 67.07834519539999], [2.4925902311999977, 64.1084504519], [-7.6368721976000025, 46.563706871799994], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]"
"[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[3.765402264097716, -21.79690606412011], [16.387454924097714, 24.766800807679893], [16.387454924097714, 74.72467310057988], [-56.268898622902285, 74.72467310057988], [-76.42175581110227, 71.75477835697987], [-89.04380847110228, 25.191071485279878], [-89.04380847110228, -24.766800807620108], [-66.52404397510229, -24.766800807620108], [-46.371186786902285, -21.79690606412011], [-40.38327920883166, -12.255859776859474], [-33.46434969940229, -24.766800807620108], [-16.387454924102283, -24.766800807620108]]"
"[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[3.8714699334977176, -24.766800807620108], [24.024327121697713, -21.79690606412011], [34.153789550497706, -4.252162484020108], [46.7758422104977, 42.3115443877799], [36.6463797816977, 59.8562879678799], [16.387454924097714, 59.8562879678799], [-3.7654022641022813, 56.88639322427989], [-13.894864692902292, 39.34164964417989], [-26.51691735290229, -7.222057227520111], [-16.38745492410228, -24.766800807620108]]"
"[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[3.765402264097716, -21.79690606412011], [23.918259452297708, -18.827011320520107], [36.54031211229771, 27.736695551179892], [49.16236477229771, 74.30040242297989], [29.009507584097708, 71.3305076794799], [8.856650395897713, 68.36061293587989], [-3.7654022641022813, 21.79690606407989], [-16.387454924102276, -24.76680080772011]]"
"[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[-14.257033336537724, -22.692296026577427], [18.802660939162273, -22.692296026577427], [35.87955571446228, -22.692296026577427], [35.87955571446228, 27.265576266322572], [35.87955571446228, 77.22344855922258], [13.359791218462284, 77.22344855922258], [-19.699903057237712, 77.22344855922258], [-36.77679783253769, 77.22344855922258], [-59.29656232853768, 77.22344855922258], [-92.35625660423767, 77.22344855922258], [-109.43315137953769, 77.22344855922258], [-109.43315137953769, 27.265576266322572], [-109.43315137953769, -22.692296026577427], [-86.91338688353773, -22.692296026577427], [-53.85369260783772, -22.692296026577427], [-36.77679783253772, -22.692296026577427]]"
"[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[-16.517872974937717, -22.692296026577427], [35.87955571446228, -22.692296026577427], [56.138480572062285, -22.692296026577427], [66.26794300086229, -5.147552446477427], [66.26794300086229, 44.81031984642257], [56.13848057206227, 62.35506342652258], [35.87955571446228, 62.35506342652258], [33.61871607606228, 62.35506342652258], [13.359791218462284, 62.35506342652258], [6.692521228316352, 51.731530789076146], [0.5590218003622809, 62.35506342652258], [-16.51787297493772, 62.35506342652258], [-19.699903057237716, 62.35506342652258], [-36.77679783253772, 62.35506342652258], [-46.906260261337714, 44.81031984642257], [-46.906260261337714, -5.14755244647743], [-36.77679783253772, -22.692296026577427]]"
"[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[35.87955571446228, -22.692296026577427], [56.03241290266228, -19.722401282977426], [68.6544655626623, 26.841305588722573], [68.6544655626623, 76.79917788162257], [46.134701066662295, 76.79917788162257], [25.981843878462293, 73.82928313812258], [19.993936300391667, 64.28823685086195], [13.075006790962298, 76.79917788162258], [-4.001887984337706, 76.79917788162258], [-24.154745172537712, 73.82928313812258], [-36.77679783253772, 27.265576266322572], [-36.77679783253772, -22.692296026577427]]"
"[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[20.2589248576, 3.552713678800501e-15], [20.2589248576, 49.95787229289999], [10.1294624288, 67.502615873], [-10.1294624288, 67.502615873], [-62.526891118199984, 67.502615873], [-82.78581597579998, 67.502615873], [-92.91527840459997, 49.95787229289999], [-92.91527840459997, 0.0], [-82.78581597579998, -17.5447435801], [-62.526891118199984, -17.5447435801], [-60.26605147979999, -17.5447435801], [-40.00712662219999, -17.5447435801], [-33.33985663205406, -6.921210942653573], [-27.206357204100005, -17.544743580099972], [-10.129462428800014, -17.544743580099972], [-6.9474323465000065, -17.544743580099972], [10.129462428799984, -17.544743580099972]]"
"[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[30.3883872864, -17.5447435801], [40.5178497152, 0.0], [50.647312144, 17.5447435801], [40.5178497152, 35.089487160199994], [30.3883872864, 52.6342307403], [10.1294624288, 52.6342307403], [-10.1294624288, 52.6342307403], [-20.2589248576, 35.08948716020001], [-30.3883872864, 17.544743580100008], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]"
"[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[30.282319616999995, -14.574848836500003], [40.411782045799995, 2.9698947435999976], [53.0338347058, 49.533601615299986], [42.90437227699999, 67.07834519539999], [22.645447419399993, 67.07834519539999], [2.4925902311999977, 64.1084504519], [-7.6368721976000025, 46.563706871799994], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]"
"[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[0.0, 49.9578722929], [0.0, 0.0], [72.656353547, 0.0], [72.656353547, 49.9578722929], [50.136589051, 49.9578722929], [32.5627745094, 21.9560075682], [17.0768947753, 49.9578722929], [0.0, 49.9578722929]]","[[3.765402264097716, -21.79690606412011], [16.387454924097714, 24.766800807679893], [16.387454924097714, 74.72467310057988], [-56.268898622902285, 74.72467310057988], [-76.42175581110227, 71.75477835697987], [-89.04380847110228, 25.191071485279878], [-89.04380847110228, -24.766800807620108], [-66.52404397510229, -24.766800807620108], [-46.371186786902285, -21.79690606412011], [-40.38327920883166, -12.255859776859474], [-33.46434969940229, -24.766800807620108], [-16.387454924102283, -24.766800807620108]]"
"[[0.0, 0.0], [20.1528571882, 2.9698947435], [32.7749098482, 49.5336016153], [12.62205266, 46.5637068717], [0.0, 0.0]]","[[10.1294624288, -17.5447435801], [20.2589248576, 0.0], [10.1294624288, 17.5447435801], [-10.1294624288, 17.5447435801], [-20.2589248576, 0.0], [-10.1294624288, -17.5447435801], [10.1294624288, -17.5447435801]]","[[3.8714699334977176, -24.766800807620108], [24.024327121697713, -21.79690606412011], [34.153789550497706, -4.252162484020108], [46.7758422104977, 42.3115443877799], [36.6463797816977, 59.8562879678799], [16.387454924097714, 59.8562879678799], [-3.7654022641022813, 56.88639322427989], [-13.894864692902292, 39.34164964417989], [-26.51691735290229, -7.222057227520111], [-16.38745492410228, -24.766800807620108]]"
